,A0,A1,A2,A3,A4,B0,B1,B2,B3,B4,C0,C1,C2,C3,C4,D0,D1,D2,D3,D4,E0,E1,E2,E3,E4
11,6.34,15.516666666666666,14.373333333333331,17.54,6.685,8.753333333333334,18.0625,17.27,19.1125,11.376666666666663,10.44,24.9,27.067500000000003,24.725,13.733333333333334,14.82,19.235,24.72,19.6275,11.326666666666668,6.705,17.406666666666666,14.04,10.283333333333331,9.865
12,6.75,18.423333333333336,19.453333333333333,21.83333333333333,7.11,11.743333333333334,15.95,19.82,17.355,11.86,14.413333333333332,22.0575,30.52,23.935,17.463333333333335,13.13,18.2,25.5225,20.61,14.266666666666666,10.16,17.2,18.32,13.67,12.41
13,7.09,18.46,20.02,23.236666666666668,8.49,10.666666666666666,18.7125,20.8,17.425,12.996666666666668,17.42,23.6525,32.17,23.17,18.66,12.67,14.849999999999998,25.935,22.3,17.126666666666665,7.235,17.326666666666668,19.126666666666665,19.64333333333333,7.734999999999999
14,10.865,14.943333333333335,13.79,17.863333333333333,11.47,7.0,24.16,23.225,25.03,15.313333333333334,19.396666666666665,26.395,35.4075,29.942500000000003,15.506666666666666,11.026666666666666,17.13,25.525,26.74,19.50333333333333,8.875,11.61,18.64333333333333,21.79,5.33
15,8.34,10.996666666666668,10.513333333333334,14.666666666666666,10.295,8.413333333333334,30.07,25.47,31.3075,14.723333333333334,19.73333333333333,29.365,35.787499999999994,37.35,14.47,10.236666666666666,20.77,24.5325,31.1625,17.346666666666668,8.61,11.786666666666669,19.49333333333333,19.903333333333336,5.734999999999999
16,4.65,15.046666666666669,14.17,14.050000000000002,9.52,16.99,31.235,24.61,31.6825,20.13,17.476666666666667,29.8,32.27,33.105000000000004,17.26,16.596666666666668,18.1825,25.525,29.095,12.916666666666666,9.56,11.159999999999998,18.576666666666664,22.046666666666667,8.59
17,4.25,19.58333333333333,18.06,14.353333333333332,8.625,22.243333333333336,27.47,28.22,29.2975,22.88333333333333,18.226666666666667,32.3775,33.425,29.4825,26.006666666666664,22.55666666666667,16.8775,31.1825,28.427499999999995,12.726666666666668,9.51,10.973333333333334,21.356666666666666,22.430000000000003,6.655
18,10.195,17.429999999999996,17.560000000000002,16.253333333333334,10.135,17.8,26.3975,29.1475,26.77,20.5,17.86,31.665,33.56,29.077500000000004,28.01333333333333,22.22,15.2825,30.855,27.4025,9.393333333333333,8.085,10.903333333333334,20.81,21.33666666666667,8.620000000000001
19,11.645,16.19333333333333,16.246666666666666,21.316666666666663,13.065,13.986666666666666,29.7525,29.86,26.270000000000003,17.94666666666667,20.453333333333333,38.4875,33.6275,36.1675,24.61,20.69666666666667,21.7525,29.9925,25.9225,13.156666666666666,4.6,14.033333333333331,17.4,19.47,13.02
20,11.835,17.923333333333332,13.833333333333334,22.14,12.065,11.953333333333331,30.1675,26.4375,26.075,18.07,19.03,40.96,35.675,38.3625,22.05666666666667,17.033333333333335,23.9125,30.475,26.3475,15.170000000000002,8.285,16.736666666666668,18.286666666666665,16.91,10.075
21,14.325,21.52666666666667,17.663333333333334,21.58666666666667,13.489999999999998,11.35,28.817500000000003,25.81,26.817500000000003,19.06,22.706666666666667,31.7775,36.0725,33.2625,25.376666666666665,16.416666666666668,25.41,31.05,24.102500000000003,22.026666666666667,11.38,23.516666666666666,21.936666666666667,19.656666666666663,10.025
22,7.885,24.790000000000003,19.92,22.816666666666663,7.814999999999999,12.75,27.03,28.99,26.325,18.37333333333333,23.39,28.07,38.225,29.1475,27.05,17.976666666666663,24.645,33.05499999999999,24.69,25.616666666666664,6.73,26.08,20.94333333333333,19.773333333333337,9.485
23,10.415,22.7,23.543333333333333,18.936666666666667,14.97,11.636666666666663,28.0,26.33,28.925,15.673333333333332,19.36,29.77,38.91,25.395,27.540000000000003,16.433333333333334,22.11,31.4275,28.56,20.153333333333336,14.53,20.7,18.226666666666667,17.84,20.815
24,12.355,23.723333333333333,22.23333333333333,19.023333333333333,13.465,10.166666666666666,33.0775,22.11,34.8925,12.13,17.39,33.879999999999995,36.98,29.6425,25.11,15.426666666666664,26.87,29.645000000000003,35.2725,18.293333333333333,15.95,17.69333333333333,18.093333333333334,13.443333333333332,21.245
25,12.205,22.453333333333333,28.06,20.036666666666665,9.3,8.776666666666666,35.042500000000004,21.865,26.730000000000004,17.453333333333333,18.58666666666667,27.3525,32.677499999999995,33.9475,21.77,20.30333333333333,26.515,31.355,31.38,18.50333333333333,17.415,15.456666666666669,20.66,12.82,15.04
