Timestep,A0A1,A0B0,A1A0,A1A2,A1B1,A2A1,A2A3,A2B2,A3A2,A3A4,A3B3,A4A3,A4B4,B0A0,B0B1,B0C0,B1A1,B1B0,B1B2,B1C1,B2A2,B2B1,B2B3,B2C2,B3A3,B3B2,B3B4,B3C3,B4A4,B4B3,B4C4,C0B0,C0C1,C0D0,C1B1,C1C0,C1C2,C1D1,C2B2,C2C1,C2C3,C2D2,C3B3,C3C2,C3C4,C3D3,C4B4,C4C3,C4D4,D0C0,D0D1,D0E0,D1C1,D1D0,D1D2,D1E1,D2C2,D2D1,D2D3,D2E2,D3C3,D3D2,D3D4,D3E3,D4C4,D4D3,D4E4,E0D0,E0E1,E1D1,E1E0,E1E2,E2D2,E2E1,E2E3,E3D3,E3E2,E3E4,E4D4,E4E3
8780.00,0,0,0,34.53,0,0,6.0,7.59,232.75,0,0.0,6.02,0,0,6.0,48.03,58.51,0,39.66,186.03,51.01,12.0,12.0,0,0,21.01,81.01,7.61,0,6.0,12.0,6.0,6.01,13.52,168.03,0.0,25.5,7.61,66.01,19.52,28.53,73.51,111.02,12.0,51.12,0,0,12.0,0,6.01,13.51,0,7.62,96.01,79.64,0,7.61,12.01,27.0,0,163.52,12.0,0,66.03,18.6,0,0,0,0,0,0,42.03,0,0,0,7.66,0,0,12.6,13.5
8800.00,0,19.5,0,63.01,22.59,21.0,63.01,0,174.71,0,0,13.5,0,0,63.0,123.02,0,0,54.629999999999995,193.53,0,63.0,27.0,0,0,85.51,0,0,0,33.01,33.0,19.5,40.53,49.51,0,0,70.51,37.62,52.6,48.0,63.01,45.13,105.39,33.0,0,0,0,33.0,0,25.5,40.5,0,0,0,168.12,0,15.09,57.01,34.510000000000005,0,105.13,55.5,0,0,32.11,93.09,0,0,18.0,0,0,93.01,0,13.51,6.0,0,6.0,0,20.1,34.5
8820.00,21.01,13.5,0,85.50999999999999,0,21.0,100.50999999999999,0,302.34,0,0,21.02,0,0,108.02,145.51999999999998,0.0,5.11,77.13,195.18,0,100.50999999999999,36.01,0,0.0,73.51,0.0,5.43,0,55.5,51.09,42.0,70.51,43.51,0,0,93.00999999999999,6.0,0.0,93.00999999999999,93.00999999999999,97.61,0.0,78.05,0,6.0,0.0,63.0,13.5,21.0,63.0,0,0,0,258.05,0,13.54,64.50999999999999,78.02,0,195.14,70.50999999999999,0,0.0,84.64,153.03,0,19.5,27.0,0,0,109.52,0,21.0,13.5,0.0,13.5,0,20.1,55.5
8840.00,0,0,0,0,0,7.59,0,6.0,305.14,0,6.0,0,0,0,0,74.14,40.5,17.11,30.13,117.16,33.019999999999996,7.59,0.0,25.509999999999998,40.5,67.63,6.0,54.93,0,0,0,0,0,0,48.010000000000005,18.0,22.6,25.5,79.52,0,0,160.6,78.01,0,12.0,78.04,7.59,22.59,0,0,0,0,12.0,27.0,216.03,18.0,40.53,0,7.59,34.5,94.53,0,13.5,58.51,60.11,0,0,0,0,18.0,0,50.11,13.5,0,0,6.0,0,0,0,0
8860.00,0,0,0,0,13.51,0,0,6.0,320.15,0,12.01,0,0,0,0,126.59,40.5,39.61,0,177.02,48.01,0,0,48.0,48.0,0.0,33.0,62.43,0,0,0,0,0,0,78.00999999999999,25.5,0,40.5,109.52,0,0,235.54000000000002,108.01,0,40.5,130.54,0,0,0,0,0,0,40.510000000000005,49.53,187.89,40.5,85.52000000000001,0,0,34.5,220.55,0,27.0,73.51,22.61,0,0,0,0,33.0,0,59.12,25.52,0,0,6.0,0,0,0,0
8880.00,12.0,0,0,12.02,22.6,28.5,25.509999999999998,0,236.57,0,0,6.0,21.0,0,25.509999999999998,146.04000000000002,0,0,70.5,193.53,0,19.5,55.51,0,0,85.53,0,7.59,0,25.5,6.0,6.0,12.0,27.0,7.6,0,55.5,15.09,52.61,63.0,27.0,133.52,45.13,40.5,0,0,12.0,33.0,70.52000000000001,12.0,12.0,0,0,0,139.66,0,7.59,48.0,32.72,0,193.53,48.010000000000005,0,0,43.51,18.02,0,12.0,6.0,0,0,103.64,0,6.0,36.01,22.59,24.6,0,6.01,6.0
8900.00,19.5,0,0,34.5,0,40.5,55.51,0,333.93,0,0,13.5,34.5,0,63.0,145.51999999999998,0,0,70.5,157.75,0,33.0,85.50999999999999,0,0,123.02000000000001,0,0,0,63.0,13.5,34.5,25.509999999999998,27.0,15.09,0,63.0,0,37.6,85.50999999999999,40.5,135.11,0.0,55.5,0,0,19.5,130.53,93.01,55.52,33.0,0,0,0,236.72,0,0,100.53999999999999,47.730000000000004,0,90.17,93.03,0,0,51.01,55.5,0,12.0,19.509999999999998,0,0,139.52,0,25.5,43.51,0,32.1,0,27.0,6.0
8920.00,0,0,0,0,6.0,0.0,0,0,276.12,0,6.0,6.57,0,0,7.59,141.02,6.0,19.5,37.71,58.52,0.0,22.6,0.0,13.5,12.0,30.15,0,55.6,0,0,0,0,7.59,21.62,63.08,12.0,15.05,6.0,42.02,30.13,30.16,78.15,63.03,0.0,18.0,27.01,21.61,30.13,0.0,0,0,0,40.22,12.0,216.03,6.0,48.0,0.0,22.61,21.0,57.08,0.0,6.01,40.53,0.0,0.0,0,0,6.57,6.0,0,148.52,0,0,21.6,12.0,0,0,29.17,0
8940.00,0,0,0,0,6.0,0,0,6.0,336.05,0,6.0,0,0,0,0,0.0,28.5,19.5,0.0,190.56,12.0,0,0,63.01,48.0,75.1,13.5,70.51,0,0,0,0,0,0,93.00999999999999,18.0,0,33.0,78.00999999999999,0,45.1,130.51,85.50999999999999,15.1,40.5,55.5,0,37.6,0,0,0,0,47.71,27.0,231.03,12.0,70.50999999999999,0,0,51.01,175.74,7.59,27.0,70.50999999999999,0,0,0,0,0,6.0,0,119.12,0,0,0,25.5,0,0,0,0
8960.00,0,6.0,0,13.59,0,13.5,0,0,58.31,0,0,0,0,0,12.0,28.51,0.0,0,6.0,178.52,0,6.0,25.5,0.0,0,88.6,0,51.04,0,0,13.51,27.03,0,0,0.0,0,12.0,0,51.01,19.5,27.0,103.52,66.01,63.13,51.02,0.0,6.0,12.01,0,6.0,6.0,0,0.0,51.01,27.04,0,0,0.0,0,66.01,178.53,6.0,0,0.0,6.0,0,0,0,0,0,0,155.09,0,0,6.0,0,0,0,6.0,0
8980.00,19.5,33.0,0,6.0,0,13.5,0.0,0,192.14000000000001,0,0,6.0,0,0,55.5,100.51,0,0,70.53,186.01,0,63.0,85.50999999999999,7.6,0,100.51,0,0,0,33.0,48.010000000000005,72.01,63.0,12.0,0,0,18.0,7.59,45.1,18.0,70.53,0.0,0.0,130.53,0,0,19.5,85.51,0,33.0,33.06,0,0,0,138.12,0,22.59,42.01,33.019999999999996,0,186.05,25.509999999999998,0,0,33.0,93.1,0,6.0,0,0,0,167.2,0,108.04,13.5,7.59,0,0,6.0,0
9000.00,13.5,63.0,0,13.51,6.03,21.01,28.51,0,291.19,0,0.0,13.5,27.0,0,78.0,117.01,0,0,72.00999999999999,210.29,0.0,108.01999999999998,145.52,0,0,109.51,0,0.0,0,34.5,78.00999999999999,73.51,138.03,28.52,0.0,0,13.5,13.49,36.16,27.0,108.02,60.16,30.12,145.53,5.23,0.0,34.5,100.51999999999998,0,34.5,70.5,0,0,0,207.03,0,12.04,43.51,34.5,0,187.62,21.0,0,0.0,55.5,115.53,0,13.5,21.02,0,0,176.12,0,153.04000000000002,28.5,7.59,0,0,0,34.51
9020.00,0,0,0,0,12.0,27.61,0,18.02,284.74,0,12.0,0,0,0,0,21.62,55.51,0,0,169.73999999999998,63.01,22.59,0,25.509999999999998,12.0,82.67,18.0,48.010000000000005,0,0,0,0,0,0,85.50999999999999,34.5,15.09,26.99,115.51,7.59,0.0,100.55000000000001,66.01,0.0,39.739999999999995,78.00999999999999,0.0,0,0,0.0,0,0,40.51,21.0,193.53,18.0,27.0,0,15.1,12.0,154.36,0,27.0,25.5,0,0,0,0,20.1,13.5,0,177.63,19.509999999999998,0,0,25.5,0,0,0,0
9040.00,0,0,0,0,18.0,0,0,33.0,299.75,0,18.0,0,0,0,0,45.25,85.50999999999999,25.5,0,220.69,70.50999999999999,0,0,63.0,40.5,7.62,48.0,63.0,0,0,0,0,0,0,115.53,48.0,7.59,26.99,145.52,0,0,123.02000000000001,93.02000000000001,0,47.239999999999995,108.00999999999999,0,0,0,0,0,0,70.50999999999999,36.01,187.8,33.0,70.55,0,0,12.0,220.59,0,27.0,48.0,0,0,0,0,0,25.5,0,51.67,25.5,0,0,33.0,0,0,0,0
9060.00,0,6.0,0,19.5,0.0,6.0,0,0,78.02,0,0,18.02,12.0,0,48.04,99.68,0,0,34.51,231.03,0,33.01,77.22,0,0,63.01,0,15.1,0,12.0,33.0,12.0,27.0,13.5,0.0,0,48.019999999999996,0,45.12,33.0,19.5,7.6,45.14,27.0,0,0.0,48.01,40.510000000000005,55.51,18.0,19.5,0,0,0,100.76,0,15.09,19.5,12.0,0,394.58000000000004,42.019999999999996,0,0,12.0,48.059999999999995,0,0,6.0,0,0,81.06,0,6.0,21.0,15.09,12.01,0,0,13.51
9080.00,0,25.5,0,27.0,0,13.5,0,0,175.62,0,0,25.5,12.0,0,108.02,122.18,0,0,48.0,238.43,0,63.0,114.69,0,0,85.50999999999999,0,0,0,25.5,33.0,42.01,115.53,13.5,0.0,0,85.50999999999999,0,0.0,93.08,33.0,45.15,45.24,34.5,0,0,55.51,63.0,70.50999999999999,48.01,33.0,0,0,0,160.52,0,15.11,34.5,25.5,0,157.7,78.07,0,0,55.53,48.0,0,13.5,40.5,0,0,183.09,0,19.5,34.5,0,34.5,0,48.01,27.01
9100.00,0,20.12,0,0,0,0,0,13.5,283.99,0,12.0,0,0,0,0,102.68,49.52,6.0,0,51.05,28.51,22.61,95.32,55.5,6.0,22.6,0.0,18.03,0,7.59,0,0,22.61,22.6,49.5,21.03,22.68,34.510000000000005,64.61,22.6,0,115.76,79.60000000000001,15.09,6.0,49.510000000000005,22.6,0,0,0,0,0,25.509999999999998,13.23,148.52,0,57.02,0,7.59,6.0,229.69,22.61,6.01,33.059999999999995,15.12,0,0,0,7.59,19.5,0,178.52,12.0,0,20.1,6.0,0,0,0,0
9120.00,0,0,0,0,6.0,0,0,12.0,298.54,0,40.5,0,0,0,0,105.11,78.00999999999999,12.07,0,183.28,36.01,0,0,78.0,19.5,0,28.5,40.51,0,0,0,0,0,0,63.0,33.0,0,48.01,93.01,0,0,145.53,115.51,0,27.0,63.0,0,0,0,0,0,0,85.50999999999999,35.74,127.86,18.0,93.08,0,0,40.540000000000006,206.73,0,12.0,55.5,0,0,0,0,0,25.5,0,89.09,33.04,0,0,19.5,0,0,0,0
9140.00,0,0,0,0,0,25.58,6.0,0,243.64,0,0.0,0,0.0,0,6.0,39.82,81.04,0,12.0,223.54,51.01,18.02,6.01,51.03,0,40.519999999999996,0.0,0.0,0,6.0,12.0,33.02,0,27.060000000000002,0.0,51.01,12.0,58.51,66.01,12.01,19.61,139.52,88.51,25.5,0,0.0,21.03,6.0,0,12.0,6.0,0,66.11,58.24,34.6,0,58.65,27.02,6.0,0.0,208.53,12.059999999999999,0,58.51,0,6.0,0,6.0,6.0,0,0,42.65,0,0.0,27.04,7.61,0,0,0,5.1
9160.00,0,0,0,0,0,48.0,13.5,0,222.22,0,0,0,27.0,0,93.02,114.74,0,0,78.00999999999999,246.04,0,33.0,6.0,0,0,55.51,0,0,0,55.5,27.0,48.0,70.50999999999999,48.01,0,0,48.0,15.1,22.62,25.5,63.01,75.1,90.12,78.00999999999999,0,0,34.510000000000005,85.50999999999999,12.0,48.05,42.01,0,0,0,145.59,0,52.6,78.00999999999999,19.5,0,208.53,40.5,0,0,33.0,78.0,0,6.0,27.01,0,0,153.79,0.0,55.5,42.01,0,12.01,0,13.5,11.1
9180.00,48.05,21.0,0,13.5,0,63.04,55.5,0,280.88,0,0,0,49.51,0,123.03,138.82,0,0.0,115.52000000000001,210.23,0,40.5,55.5,0.0,0,57.07,6.0,6.02,0,78.0,28.56,72.03,108.00999999999999,70.50999999999999,0.0,0,42.0,6.0,0,48.0,108.08,0.0,22.64,93.03999999999999,0,0,70.53999999999999,100.51999999999998,21.01,78.02,115.53,0,0.0,0.0,154.52,6.04,0.0,93.00999999999999,63.019999999999996,0,187.73,55.5,0,0.0,55.510000000000005,100.58,0,21.0,55.510000000000005,0,0,204.64,6.01,78.02,66.03,0,34.510000000000005,0,13.5,12.6
9200.00,0,6.63,0,0,12.0,0,0,34.519999999999996,283.54,0,0,0,0,0,0,87.98,36.01,40.5,0,138.07,6.0,22.59,0,42.01,6.0,37.6,27.01,108.01999999999998,0,0,0,0,0,6.62,63.01,0.0,7.59,57.01,48.0,0,0,108.02000000000001,87.03,0.0,0.0,63.0,27.63,22.59,0,0,0,0,27.0,19.5,148.48,19.5,100.52,0,0,48.01,267.11,0,0,70.5,29.08,7.59,0,0,0,0,0,162.63,34.510000000000005,0,0,6.0,0,0,0,0
9220.00,0,0,0,0,18.0,0,0,40.53,306.04,0,6.0,0,0,0,0,0.0,70.50999999999999,100.52,0,250.68,33.0,0,0,63.01,12.0,7.67,70.50999999999999,145.57,0,0,0,0,0,0,85.50999999999999,48.01,0,64.55,70.50999999999999,0,0,130.51999999999998,108.01,7.59,6.0,100.52,0,0,0,0,7.6,0,42.01,27.0,22.62,33.0,108.01999999999998,0,0,63.01,235.7,0,0,100.50999999999999,0,0,0,0,0,0.0,0,0.0,40.5,0,0,19.5,0,0,0,0
9240.00,0,13.53,0,12.0,0,33.0,13.5,0,291.2,0,0,0,6.0,0,27.009999999999998,79.56,0,0,48.019999999999996,238.53,0,33.0,48.0,15.11,0,63.01,0,0.0,0,12.0,27.01,19.5,63.05,13.5,0.0,0,55.510000000000005,45.1,0,48.0,25.5,15.1,52.63,47.83,0,37.6,43.51,19.5,40.510000000000005,0,55.51,0,0.0,0,147.25,0,45.11,54.62,28.5,0,261.04,63.0,0,0,13.5,19.509999999999998,0,27.0,12.0,7.59,0,93.1,15.09,0,6.0,15.09,0,0,0,6.0
9260.00,33.0,19.5,0,48.01,0,33.0,42.019999999999996,0,207.98,0,0,6.0,6.0,0,78.03,87.01,0,0,70.50999999999999,82.64,0,40.5,93.02,0,0,78.00999999999999,0,0,0,70.5,34.5,33.0,145.57999999999998,51.01,0,0,78.00999999999999,0.0,0,93.03,48.0,0,15.13,47.83,0,0,66.01,78.00999999999999,55.51,0,85.50999999999999,0,0,0,198.04000000000002,0,60.16,69.62,42.0,0,268.54,78.0,0,0,27.0,48.0,0,55.51,25.5,0,0,145.51999999999998,0,0,6.0,0,13.51,0,6.0,6.0
9280.00,0,20.13,0,0,6.0,15.09,0,6.0,299.05,0,0,5.1,0,0,22.6,118.52,12.0,0.0,22.689999999999998,207.34,35.38,22.6,0,18.0,12.0,22.6,36.07,27.0,0,22.6,0,0,0,21.63,34.17,0,22.6,49.510000000000005,40.5,22.62,7.61,19.5,57.03,7.59,6.03,33.019999999999996,29.1,30.19,0,0,30.15,0,19.5,0,148.52,19.55,71.92,7.67,0.0,40.5,297.23,22.6,0,40.5,22.6,0,0,0,5.1,12.0,0,126.02,0.0,0,0.0,0,0,0,0.0,0
9300.00,0,0,0,0,6.0,0.0,0,6.0,336.07,0,0,0,0,0,0,30.14,34.5,55.5,0,175.62,72.89,0,0,33.0,12.0,0,36.01,70.50999999999999,0,0,0,0,0,44.14,77.68,0,15.1,72.00999999999999,85.50999999999999,0,0,48.0,64.50999999999999,15.09,25.5,108.00999999999999,0.0,0,0,0,37.6,0,55.5,27.0,127.69,40.58,85.37,0,0,55.51,236.0,7.59,25.5,70.50999999999999,0.0,0,0,0,0,25.5,0,120.14,12.0,0,0.0,25.5,0,0,0,0
9320.00,12.0,0,0,13.52,0,6.0,0,0,60.19,0,0,6.0,0,0,0,34.519999999999996,0.0,0.0,13.5,208.53,80.39,6.0,19.54,0,0,51.11,58.51,7.59,0,0,19.57,0,0,27.05,65.67,0,48.04,102.02,73.63,6.0,19.5,0.0,58.51,13.52,0,66.01,28.51,0,0,25.5,21.04,0,0.0,51.01,171.13000000000002,0,65.87,5.1,18.03,0,246.07,33.01,0,66.02,21.01,13.51,0,6.0,0,0,0,81.79,0,6.0,19.52,0,19.52,0,19.54,6.01
9340.00,18.0,18.0,0,28.5,0,6.0,0,0,157.5,0,0,19.5,33.06,0,70.5,93.01,0,0,55.51,238.53,0,40.5,78.06,0,0,63.01,0,0,0,19.5,40.5,34.5,55.52,57.01,0,0,100.50999999999999,37.61,0,63.01,93.03,0,67.74,48.0,0,0,79.51,93.02000000000001,12.030000000000001,78.00999999999999,48.01,0,15.1,0,160.56,0,0,84.63000000000001,63.010000000000005,0,268.56,55.5,0,0,55.51,33.01,0,12.0,21.0,0,0,117.02,0,13.5,40.510000000000005,0,27.0,0,25.5,12.0
9360.00,48.0,48.0,0,64.50999999999999,6.01,21.0,0,0,277.53999999999996,0,0,28.51,70.53,0,130.53,130.54000000000002,0.0,0,100.52,202.69,0.0,57.01,130.54999999999998,0.0,5.78,78.00999999999999,0,0,0,70.5,70.50999999999999,66.01,78.00999999999999,66.01,6.0,0,130.54,0.0,0,115.57,123.02000000000001,0.0,6.01,63.0,0,6.05,96.05,115.53,51.03,130.51,85.5,0,0,13.12,198.02,0,6.0,107.11,78.01,0,210.26,49.5,0,0,79.50999999999999,70.5,0,28.53,21.0,0,0,138.01999999999998,0,34.51,93.02000000000001,0,63.03,0,34.5,21.07
9380.00,0,0,0,0,19.5,5.1,0,6.0,344.58,0,33.0,14.08,0,0,0,0.0,34.510000000000005,6.0,0,109.59,28.5,0,60.1,25.5,5.78,52.6,13.5,19.5,0,0,0,0,15.13,66.6,70.56,0,22.59,93.02000000000001,6.0,0,37.6,25.5,78.02,15.09,19.5,19.5,0.0,0,0,0,22.59,0,12.0,77.61,163.52,12.0,25.5,0,0,25.54,108.1,0,27.0,40.5,67.65,0,0,0,0,33.0,0,72.66,6.0,0,0,27.0,0,0,29.1,0
9400.00,0,0,0,0,19.5,0,0,6.0,351.05,0,63.010000000000005,14.1,0,0,0,89.16,63.01,19.5,0,235.87,28.5,0,67.65,55.5,26.79,37.61,28.52,27.0,0,0,0,0,0,0.0,115.52,48.0,0,115.51,42.01,0,0,33.0,93.02,7.6,33.0,34.5,0.0,0,0,0,0.0,0,25.5,107.62,180.24,33.0,33.0,0,0,48.0,228.34,0,33.0,63.01,12.61,0,0,0,0,33.0,0,12.6,6.0,0,0,34.5,0,0,0,0
9420.00,34.5,18.0,0,25.5,7.59,12.0,25.5,0,293.73,0,0,49.51,0,0,63.010000000000005,118.97,0,0,40.5,246.03,0,55.5,93.02,7.6,0,93.11,0,0,0,48.019999999999996,42.01,25.5,48.040000000000006,78.00999999999999,0,0,33.0,60.14,0,40.56,70.50999999999999,22.59,37.6,85.51,0,0,81.08,25.5,34.5,19.5,19.5,0,7.59,125.62,154.8,0,0,33.0,33.0,0,223.53,70.55,0,0,78.61,40.510000000000005,0,0,12.0,0,0,114.62,0,70.57,12.0,15.1,6.0,0,6.0,13.5
9440.00,27.0,25.5,0,33.0,0,25.58,55.51,0,368.55,0,0,57.01,6.0,0,123.03,124.52,0,0,48.01,253.52,0,85.5,153.06,0,0,130.51,0,0,0,78.00999999999999,70.50999999999999,70.53,100.50999999999999,85.50999999999999,0,0,55.5,60.27,0,108.08,123.03,0,67.6,85.5,0,0,118.52,63.019999999999996,78.00999999999999,40.5,85.55,0,0,0,190.56,0,0,70.50999999999999,63.01,0,157.76,85.50999999999999,0,0,92.11,100.50999999999999,0,6.0,40.5,0,0,137.12,0,85.51,33.0,0,13.5,0,19.5,19.5
9460.00,0,5.1,0,0,19.5,5.1,0,11.530000000000001,276.19,0,0,20.11,0,0,30.15,133.52,19.5,0,15.09,96.18,6.0,22.59,118.61000000000001,12.0,18.0,81.01,6.0,55.5,0,0.0,0.0,0.0,30.13,0.0,6.0,0.0,22.61,55.52,25.509999999999998,88.52,0.0,27.0,70.55,22.6,0,13.5,133.53,0.0,0.0,0,52.69,0,40.5,43.51,163.52,49.510000000000005,40.54,0.0,7.59,12.0,57.17,15.12,13.5,6.0,102.61,0,0,0,6.57,0,0,140.12,12.030000000000001,0.0,29.13,13.5,0,0,0,0
9480.00,0,0,0,0,19.5,0,0,19.03,343.55,0,0,0,0,0,0,0.0,63.01,12.0,0.0,169.88,6.0,0,0,27.0,40.5,30.15,34.510000000000005,115.53,0,0.0,0,0,0,30.1,6.0,33.0,45.1,85.50999999999999,63.01,0,0,78.02000000000001,100.52000000000001,30.11,6.0,13.5,29.11,0.0,0,0,0,0,63.0,66.01,200.9,70.5,63.010000000000005,0,0,33.0,168.11,0,13.5,28.5,90.1,0,0,0,0,0,0,135.26,12.0,0,0.0,21.0,0,0,0,0
9500.00,0,0,0,0,7.64,6.0,0,7.59,34.519999999999996,0,0,0,0,0,0.0,102.68,58.51,0,48.099999999999994,178.53,0,12.0,19.509999999999998,7.61,0,42.019999999999996,43.55,111.25,0,0,6.0,6.0,13.5,25.5,0.0,0,32.53,51.01,58.51,19.52,19.53,7.59,96.02,34.54,0,0,117.59,0.0,0.0,0,12.01,0,7.6,81.03,192.3,0.0,7.61,13.5,33.089999999999996,0,171.02,19.5,0,51.04,41.12,0,0,6.0,6.01,0,0,180.12,7.6,6.0,25.52,0.0,0,0,6.0,0.0
9520.00,0.0,0,0,0.0,0,13.5,19.5,0,147.13,0,0,0,19.5,0,63.05,123.02,0,0,108.02,193.52,0,85.50999999999999,63.01,15.1,0,100.52,0,0,0,55.519999999999996,27.0,12.0,70.50999999999999,33.0,0,0,92.53,15.11,22.6,78.00999999999999,40.5,30.1,90.12,55.51,0,0,117.04,48.0,19.5,6.0,40.5,0,0,0,175.79,0,0,70.50999999999999,55.5,0,105.18,40.54,0,0,158.74,34.5,0,28.5,12.0,0,0,124.55,0,42.01,55.510000000000005,0,12.0,0,19.52,6.0
9540.00,28.51,13.5,0,0,0.0,21.0,34.510000000000005,0,238.67,0,0,0,85.58,0,153.03,147.07000000000002,0.0,0,138.03,195.14,0,108.03,85.56,13.52,0,123.01999999999998,0,0.0,0,115.53999999999999,49.51,21.0,123.03,42.0,0,0,115.03999999999999,15.09,0.0,108.03,85.52,12.07,15.1,93.00999999999999,0,0,160.51999999999998,123.03,21.01,13.5,85.5,0,5.1,0.0,415.56,0,0.0,70.5,100.51999999999998,0,172.62,63.0,0.0,0,122.13000000000001,36.01,0,70.5,13.5,0,0,318.04,6.02,73.51,70.53,0,49.519999999999996,0,21.0,40.519999999999996
9560.00,0,0,0,0,6.0,14.07,0,48.010000000000005,291.04,0,18.0,0,0,0,0,75.13,28.5,19.5,0.0,146.14,25.5,37.6,52.6,63.0,27.0,52.6,40.5,63.0,0,0,0,0,22.59,0,63.010000000000005,18.0,0,25.5,93.00999999999999,30.1,0,70.55,78.01,45.1,19.5,115.50999999999999,75.18,0,0,0,7.59,0,32.120000000000005,6.0,208.53,40.5,33.01,0.0,0,34.5,130.64,0,33.0,25.5,75.12,0,0,0,0,27.0,0,148.5,12.0,0,42.61,6.0,0,0,0,0
9580.00,0,0,0,0,12.0,0,0,70.5,306.04,0,18.0,0,0,0,0,81.66,48.01,40.5,0,205.53,40.5,0,0,100.51999999999998,55.51,0.0,63.01,78.02000000000001,0,0,0,0,0,0,100.50999999999999,33.0,0,40.5,130.51999999999998,0,0,93.02000000000001,85.51,15.11,48.0,138.01,7.6,0,0,0,0,0,47.11,21.01,187.72,48.0,78.00999999999999,0,0,55.51,160.52,0,48.04,33.03,30.13,0,0,0,0,33.0,0,0.0,12.0,0,0,13.5,0,0,0,0
9600.00,0,6.0,0,40.5,0,33.019999999999996,6.0,0,108.35,0,0,27.01,6.0,0,25.5,153.31,0,0,63.019999999999996,193.53,0,19.5,100.56,30.1,0,100.61,0,15.09,0,19.52,40.5,0,13.5,12.0,0,0,25.5,22.59,60.25,34.5,40.510000000000005,0.0,15.17,107.3,0,0.0,81.04,48.0,12.0,6.0,63.02,0,0,0,85.54,0,0.0,63.0,85.56,0,148.53,0,0,0,42.01,18.0,0,28.52,0,0,0,81.05,15.09,24.98,48.01,7.59,34.5,0,12.0,0
9620.00,6.0,18.0,0,63.02,0,48.0,34.5,0,213.46,0,0,40.5,6.0,0,55.5,167.76000000000002,0,0,85.50999999999999,0.0,0,25.5,138.01999999999998,45.1,0,115.51,0,0,0,85.50999999999999,55.5,13.5,48.05,12.0,0,0,48.0,22.6,75.1,85.50999999999999,85.52,0.0,0,137.26999999999998,0,0,81.01,100.52,27.01,13.5,93.00999999999999,0,0,0,198.16,0,0,100.51999999999998,100.52000000000001,0,142.62,6.01,0,0,42.01,63.05,0,36.01,12.0,0,0,81.01,0,32.480000000000004,63.01,0,42.01,0,40.5,0
9640.00,0,0,0,0,0,0,0,6.0,268.59,0,0,22.6,0,0,7.63,171.02,48.02,6.0,0.0,49.51,27.0,0,22.6,85.53,12.0,30.12,6.0,33.0,0,7.59,0,0,0,0.0,12.01,21.01,0.0,48.01,154.61,0.0,0.0,64.50999999999999,6.0,30.16,6.0,55.519999999999996,111.02,30.15,0,0,30.21,0,48.0,19.5,208.53,6.0,19.5,30.15,30.14,12.0,57.05,0,19.509999999999998,78.05000000000001,30.11,22.68,0,0,0,0,0,96.01,0,0,0.0,19.5,0,0,5.1,0
9660.00,0,0,0,0,0,0,0,12.0,291.04,0,6.0,0,0,0,0,126.78,100.51,25.5,0,153.06,33.0,0,0,145.56,18.009999999999998,0.0,6.0,55.5,0,0,0,0,0,0,19.5,42.01,0.0,78.03999999999999,168.01999999999998,0,0,100.52,27.0,45.1,33.0,93.00999999999999,0,0,0,0,45.1,0,85.53999999999999,40.5,127.66,42.01,40.5,0,0,33.0,153.04,0,48.0,85.50999999999999,51.59,0,0,0,0,0,0,0,6.0,0,0,40.5,0,0,0,0
9680.00,0,0,0,6.04,0.0,13.51,0,0,28.52,0,0.0,6.0,0,0,6.01,207.51,133.52,0,25.509999999999998,163.52,0,32.339999999999996,13.53,175.53,0,19.53,0.0,7.6,0,0,0,0.0,6.0,21.01,0.0,66.01,27.02,51.01,118.52,12.01,18.0,102.02,7.59,34.519999999999996,0.0,66.14999999999999,25.5,6.0,0,6.0,27.03,0,73.64,58.52,244.67000000000002,0.0,0,13.46,12.0,0,148.54,19.52,0.0,51.01,28.52,12.01,0,0,6.0,0,0,21.0,0,6.0,0,7.59,0,0,0,0.0
9700.00,19.5,27.0,0,40.52,0,19.5,0,0,139.7,0,0,12.0,6.0,0,48.0,130.56,0,0,40.51,97.64,0,69.80000000000001,70.50999999999999,30.15,0,64.50999999999999,0,0,0,63.010000000000005,0,12.0,25.5,27.0,0,0,48.0,0.0,112.84,63.0,78.09,45.1,0.0,108.00999999999999,0,0.0,40.5,85.53,0,13.5,42.01,0,0,0,160.7,0,15.09,40.46,27.0,0,105.28,33.0,0,0,79.52,55.5,0,13.5,18.0,0,0,28.5,0,27.0,6.0,0,0,0,0,27.0
9720.00,21.01,55.54,0,70.50999999999999,0,42.04,0,0.0,265.72,0,0.0,21.0,13.5,0,55.5,228.04000000000002,6.02,0.0,40.5,20.91,0,77.30000000000001,100.52,45.11,0,79.57000000000001,0,0,0,100.50999999999999,0,34.5,85.50999999999999,66.01,0,0,70.58,0.0,150.11,93.00999999999999,100.52,30.1,6.01,138.03,0,0,55.5,100.50999999999999,0,43.53,63.0,0,0,0,243.04,0,0,115.41000000000001,49.51,6.0,157.61,49.52,0.0,0,81.01,93.03,0,21.0,13.5,0.0,0,28.5,0.0,36.01,21.0,0,13.5,0,0,34.53
